symbol,date,1. open,2. high,3. low,4. close,5. volume
SBUX,2023-07-14,96.3000,102.1999,96.2300,101.6100,29989705
SBUX,2023-07-07,98.7300,99.5700,95.5500,96.0500,24700139
SBUX,2023-06-30,98.3400,99.4575,97.3000,99.0600,29028399
SBUX,2023-06-23,101.8600,102.4900,97.5200,98.3400,35912644
SBUX,2023-06-16,97.9600,102.5100,97.5200,101.8700,39283326
SBUX,2023-06-09,100.0400,100.8700,96.9200,97.9600,33913142
SBUX,2023-06-02,98.8900,99.6600,96.5200,99.5000,29849626
SBUX,2023-05-26,105.5200,105.7000,97.7300,98.5300,35858884
SBUX,2023-05-19,106.1100,107.1481,104.9450,105.5100,23014365
SBUX,2023-05-12,107.4700,108.1200,104.8300,106.1200,24305321
SBUX,2023-05-05,114.2520,115.4800,103.8000,107.2100,57182734
SBUX,2023-04-28,108.1900,114.3100,108.0401,114.2900,36338712
SBUX,2023-04-21,107.9580,109.2300,106.1900,108.1900,23518823
SBUX,2023-04-14,103.5450,108.1700,103.0700,107.4700,20709215
SBUX,2023-04-06,104.0600,105.7000,103.3500,104.6800,16036389
SBUX,2023-03-31,98.9180,104.2800,98.0800,104.1300,26661350
SBUX,2023-03-24,99.1000,101.4800,97.1900,98.3400,27090547
SBUX,2023-03-17,98.9100,100.7100,97.2800,98.7000,37639129
SBUX,2023-03-10,104.4500,105.9400,99.0250,99.3800,25813302
SBUX,2023-03-03,102.3300,104.6921,100.9050,104.5500,25464155
SBUX,2023-02-24,105.5000,105.9500,100.8200,101.6000,25839264
SBUX,2023-02-17,107.4500,109.1000,106.2300,107.1000,25835357
SBUX,2023-02-10,104.0000,107.3800,103.3000,107.0900,30064234
SBUX,2023-02-03,108.2600,110.8300,103.0400,104.3000,43591606
SBUX,2023-01-27,105.0400,109.7600,104.4000,109.0200,30429824
SBUX,2023-01-20,106.9500,107.5950,103.8850,105.0400,24862354
SBUX,2023-01-13,106.5200,107.3000,104.1700,107.2300,30354433
SBUX,2023-01-06,100.5600,107.0000,99.4700,106.6900,29993516
SBUX,2022-12-30,98.5700,100.6500,98.2099,99.2000,15858897
SBUX,2022-12-23,98.4300,99.0700,96.1700,98.2700,24572485
SBUX,2022-12-16,101.1300,105.2000,98.0200,98.8300,39594691
SBUX,2022-12-09,103.3900,104.2400,101.0600,101.7900,35327822
SBUX,2022-12-02,98.9900,105.5400,98.2000,105.0500,40051743
SBUX,2022-11-25,96.9900,100.0800,96.7000,99.5600,18163090
SBUX,2022-11-18,97.1300,99.5300,95.1000,97.9500,31494650
SBUX,2022-11-11,91.6700,98.6700,89.2800,97.3800,44839728
SBUX,2022-11-04,86.6000,93.6000,82.9700,91.8600,50331868
SBUX,2022-10-28,86.9000,88.2300,82.4300,87.1000,54973744
SBUX,2022-10-21,87.9000,90.4650,86.4700,88.6100,31842531
SBUX,2022-10-14,87.0100,90.7000,84.7100,86.3700,29818373
SBUX,2022-10-07,84.7500,90.9000,83.8000,87.0300,34203172
SBUX,2022-09-30,84.3100,87.4800,83.1700,84.2600,38682087
SBUX,2022-09-23,90.8850,92.5500,83.2250,84.1700,38735216
SBUX,2022-09-16,89.7700,93.4800,86.0700,91.3100,72473195
SBUX,2022-09-09,83.0700,89.9500,81.6700,88.6900,35759976
SBUX,2022-09-02,83.2000,85.7700,82.5524,82.9400,36302161
SBUX,2022-08-26,85.3820,87.9900,83.9600,84.0600,25772790
SBUX,2022-08-19,88.1100,89.9300,86.5500,86.9200,22039126
SBUX,2022-08-12,86.1500,88.3950,84.4600,88.3100,24205491
SBUX,2022-08-05,84.1900,88.2750,83.6200,85.7300,39405882
SBUX,2022-07-29,83.5900,84.9800,80.0000,84.7800,30217993
SBUX,2022-07-22,80.0300,84.4300,80.0000,83.5900,33547508
SBUX,2022-07-15,78.8500,80.2100,75.7300,79.6200,24731043
SBUX,2022-07-08,78.0200,80.4750,77.3604,79.2800,22065089
SBUX,2022-07-01,78.0000,79.8900,74.8700,79.2600,37187027
SBUX,2022-06-24,73.0600,78.1500,72.0300,78.1100,39174682
SBUX,2022-06-17,73.0900,75.2700,70.3500,71.8700,44571922
SBUX,2022-06-10,79.7000,81.2999,75.6600,75.6700,39878360
SBUX,2022-06-03,76.9700,79.9000,75.8500,79.0500,51597896
SBUX,2022-05-27,73.7300,76.7200,71.2650,76.7100,45753281
SBUX,2022-05-20,74.9450,75.4400,70.3300,73.3900,61601819
SBUX,2022-05-13,75.2400,76.5500,68.3900,75.6000,72684520
SBUX,2022-05-06,75.2500,82.8700,73.3800,76.5200,88287917
SBUX,2022-04-29,77.3800,78.0800,74.4800,74.6400,45484368
SBUX,2022-04-22,79.0400,81.5400,77.7808,77.9200,43228144
SBUX,2022-04-14,80.8800,81.7400,79.2450,79.5000,35267346
SBUX,2022-04-08,87.8900,88.4600,81.3400,81.5200,64088184
SBUX,2022-04-01,87.4800,92.6300,86.7530,91.4900,40888652
SBUX,2022-03-25,89.6050,89.7200,85.5600,87.4500,41052460
SBUX,2022-03-18,82.3150,90.0900,78.9200,89.6000,84034301
SBUX,2022-03-11,90.0400,90.0500,82.5400,82.7300,58578482
SBUX,2022-03-04,91.2900,93.5000,89.4450,90.0300,40180915
SBUX,2022-02-25,93.5950,94.0400,87.2500,92.5800,34591896
SBUX,2022-02-18,93.7500,95.5500,92.4200,93.3400,35007124
SBUX,2022-02-11,95.3500,97.9720,93.3600,93.7300,39387326
SBUX,2022-02-04,97.0300,99.1500,93.8300,95.0000,53157035
SBUX,2022-01-28,94.7500,98.6400,93.7900,97.2100,57111137
SBUX,2022-01-21,99.1700,99.3600,95.4700,96.3100,55592638
SBUX,2022-01-14,106.6150,107.0100,99.0900,100.1200,56786710
SBUX,2022-01-07,116.4700,117.8000,107.4750,107.5700,39874708
SBUX,2021-12-31,112.6000,117.4800,112.3900,116.9700,20235475
SBUX,2021-12-23,107.0700,112.9100,106.6100,112.3700,17999010
SBUX,2021-12-17,116.1600,116.8300,108.2200,108.6300,41501512
SBUX,2021-12-10,112.0100,117.1900,111.7100,116.7300,34649726
SBUX,2021-12-03,111.3600,113.3500,108.5500,111.2400,38942348
SBUX,2021-11-26,111.1100,114.2600,109.2510,110.6600,25048761
SBUX,2021-11-19,112.1200,113.6500,109.7700,110.7800,32863831
SBUX,2021-11-12,116.5200,117.4700,110.5350,111.7200,36532680
SBUX,2021-11-05,107.2250,117.3300,107.2000,116.9100,49989458
SBUX,2021-10-29,114.7400,115.5700,104.0200,106.0700,51209635
SBUX,2021-10-22,111.4400,115.1127,110.9600,114.5500,25483543
SBUX,2021-10-15,112.8900,113.5600,109.4100,111.4500,25719963
SBUX,2021-10-08,112.4300,113.0800,109.4800,111.2200,25452622
SBUX,2021-10-01,113.6120,114.6700,110.3100,112.9200,25908861
SBUX,2021-09-24,111.3542,114.8600,110.3800,114.1100,25639026
SBUX,2021-09-17,119.8900,120.1500,113.1200,113.4100,37918008
SBUX,2021-09-10,117.0900,120.7600,115.4700,119.3400,21043204
SBUX,2021-09-03,115.6100,118.3600,114.6300,117.1900,21200847
SBUX,2021-08-27,114.7100,115.9900,113.8600,115.1200,20956836
SBUX,2021-08-20,116.6932,117.7300,113.6100,114.6300,24020611
SBUX,2021-08-13,118.9900,119.0200,115.4000,116.7600,29585420
SBUX,2021-08-06,122.0265,122.9800,117.5201,119.0500,29817626
SBUX,2021-07-30,125.7400,126.1600,121.1000,121.4300,34679900
SBUX,2021-07-23,117.5400,126.3200,114.3300,125.9700,32333445
SBUX,2021-07-16,117.7500,120.8250,117.3900,118.7300,28407009
SBUX,2021-07-09,115.0800,117.7700,114.3200,117.4700,18696721
SBUX,2021-07-02,112.9300,115.3000,111.2700,114.9700,24629200
SBUX,2021-06-25,110.0000,113.2200,109.6800,113.0400,28775542
SBUX,2021-06-18,112.7800,113.2250,109.2615,109.7000,23169607
SBUX,2021-06-11,111.9800,112.8300,110.8600,112.5600,19412972
SBUX,2021-06-04,114.5580,114.6237,110.1500,111.9900,19553333
SBUX,2021-05-28,111.7980,114.3500,111.5200,113.8800,26288149
SBUX,2021-05-21,111.2200,112.2200,108.8800,110.9200,26188205
SBUX,2021-05-14,114.5700,116.0850,109.1550,111.2000,36336127
SBUX,2021-05-07,115.1800,116.7400,113.1000,114.3400,24973380
SBUX,2021-04-30,116.9500,117.2500,111.6100,114.4900,43394620
SBUX,2021-04-23,118.1700,118.9800,115.2250,117.5600,25253892
SBUX,2021-04-16,113.0200,118.5000,112.7700,118.3400,24166694
SBUX,2021-04-09,109.9100,113.9600,109.8700,113.1800,28413517
SBUX,2021-04-01,109.0100,111.6199,106.5900,109.3800,21991408
SBUX,2021-03-26,106.4000,110.0000,104.0600,109.9000,33310872
SBUX,2021-03-19,107.8900,112.3400,105.8250,106.3400,57881480
SBUX,2021-03-12,104.8000,109.0700,104.2300,107.8100,24734209
SBUX,2021-03-05,108.6000,110.4700,102.7500,105.2000,31033577
SBUX,2021-02-26,102.9900,109.4800,99.9300,108.0300,44016597
SBUX,2021-02-19,104.8800,106.5900,103.2200,103.3700,18854759
SBUX,2021-02-12,106.4200,106.9000,104.7200,105.3000,19354009
SBUX,2021-02-05,96.9900,107.5399,96.9200,106.4800,32965512
SBUX,2021-01-29,103.7450,105.2100,95.9200,96.8100,47414952
SBUX,2021-01-22,102.7969,105.8500,101.3400,103.9100,23328329
SBUX,2021-01-15,105.1000,105.6400,101.2100,102.3300,23409985
SBUX,2021-01-08,107.6600,107.7500,102.1401,105.6700,29707595
SNPS,2023-12-29,530.0000,534.5781,510.7400,514.9100,4796304
SNPS,2023-12-22,557.4600,565.6400,523.0000,524.4600,5736485
SNPS,2023-12-15,540.0000,573.7700,538.6500,556.2700,6695282
SNPS,2023-12-08,540.1500,542.4100,522.9200,535.9300,3742263
SNPS,2023-12-01,545.9000,564.7800,530.5000,545.9600,6064297
SNPS,2023-11-24,536.9200,549.0000,535.3000,542.6900,2225858
SNPS,2023-11-17,516.2300,541.8350,514.4450,534.7800,4199030
SNPS,2023-11-10,487.9500,520.5100,484.8950,518.8300,4004039
SNPS,2023-11-03,460.2700,492.2400,455.0000,487.9400,4078878
SNPS,2023-10-27,466.0000,474.4000,448.9100,457.0000,3450916
SNPS,2023-10-20,490.5000,495.4100,466.3500,467.6400,3525280
SNPS,2023-10-13,468.0000,502.6600,464.3800,489.6700,4560390
SNPS,2023-10-06,461.1900,476.9850,448.2550,473.2600,3675547
SNPS,2023-09-29,445.8000,471.9400,440.6200,458.9700,4012092
SNPS,2023-09-22,450.1900,463.5400,444.0100,446.8500,3217031
SNPS,2023-09-15,459.7800,469.6990,447.9800,451.9300,5045743
SNPS,2023-09-08,460.4500,471.1500,451.0850,459.1400,3234064
SNPS,2023-09-01,445.8000,463.9700,440.7300,460.4500,3062259
SNPS,2023-08-25,427.9400,456.8200,427.6300,442.2400,3732263
SNPS,2023-08-18,426.1100,451.9900,418.5058,426.0200,4754884
SNPS,2023-08-11,445.3700,448.9700,425.4350,428.4600,2663237
SNPS,2023-08-04,451.0000,454.5599,436.7000,441.4200,3027994
SNPS,2023-07-28,454.0000,460.2500,445.4200,450.9000,3623628
SNPS,2023-07-21,454.2900,465.6700,450.6950,454.0000,5633621
SNPS,2023-07-14,432.1900,457.2050,432.0200,454.1100,4725967
SNPS,2023-07-07,431.5200,437.5700,425.4100,431.2900,3189746
SNPS,2023-06-30,420.6500,438.3500,416.8700,435.4100,3756903
SNPS,2023-06-23,437.3400,441.3300,417.7700,419.5600,7231069
SNPS,2023-06-16,440.0000,451.9500,437.7500,441.1900,5335679
SNPS,2023-06-09,448.2300,454.0850,433.2400,438.7800,4613753
SNPS,2023-06-02,454.1700,468.0300,445.8400,449.3600,8175797
SNPS,2023-05-26,405.7600,450.0000,390.2000,444.7300,7233356
SNPS,2023-05-19,368.1200,418.4000,365.6700,408.5000,6122696
SNPS,2023-05-12,371.3900,373.3900,365.4600,368.8400,3110946
SNPS,2023-05-05,370.7600,374.8000,366.1000,371.5600,2998301
SNPS,2023-04-28,375.6800,380.8500,360.3650,371.3200,3360937
SNPS,2023-04-21,381.9600,384.2700,374.6200,377.2600,2354752
SNPS,2023-04-14,372.9700,383.3800,371.0000,381.6800,3222819
SNPS,2023-04-06,385.1800,392.7900,373.4050,375.9200,3121409
SNPS,2023-03-31,377.0900,386.7200,366.0400,386.2500,4103752
SNPS,2023-03-24,373.8000,381.8649,369.5100,376.5600,4253228
SNPS,2023-03-17,351.3000,378.3000,350.5800,372.5300,5213288
SNPS,2023-03-10,367.4300,374.3100,353.6300,355.2300,3688930
SNPS,2023-03-03,367.4000,368.3900,355.5300,367.5000,3724170
SNPS,2023-02-24,350.6600,367.5500,347.9700,362.2800,3865308
SNPS,2023-02-17,361.2600,379.7600,350.0000,354.4500,5317319
SNPS,2023-02-10,357.2500,371.4000,355.8200,359.1100,3680014
SNPS,2023-02-03,354.2700,374.6500,349.2400,361.4400,4289470
SNPS,2023-01-27,342.5400,359.8700,339.5950,357.2700,2574208
SNPS,2023-01-20,334.0750,346.1000,329.8900,342.4200,2688437
SNPS,2023-01-13,323.3300,336.4850,323.3300,332.9700,2926525
SNPS,2023-01-06,323.0000,326.3100,312.2500,320.5400,2894595
SNPS,2022-12-30,320.7900,324.7850,314.9200,319.2900,1774465
SNPS,2022-12-23,329.6900,331.6200,315.6200,320.2100,3825371
SNPS,2022-12-16,325.4900,350.4500,322.3500,329.1200,7323092
SNPS,2022-12-09,345.3900,345.3900,321.2600,325.7500,4850116
SNPS,2022-12-02,332.2400,363.9900,320.5900,348.1700,5371373
SNPS,2022-11-25,325.5700,336.3100,321.1600,332.6400,1773776
SNPS,2022-11-18,329.9900,340.6100,319.9800,325.8900,3496735
SNPS,2022-11-11,278.8800,331.4500,275.3300,331.4000,5943398
SNPS,2022-11-04,293.3300,298.3450,269.8800,276.5700,4151857
SNPS,2022-10-28,298.3800,304.8100,287.7700,295.8400,4832749
SNPS,2022-10-21,285.8100,300.3300,285.1800,296.5000,4333722
SNPS,2022-10-14,307.0900,308.1250,267.0000,277.6100,9684183
SNPS,2022-10-07,308.7900,326.1094,305.2350,307.0100,4984183
SNPS,2022-09-30,303.9500,314.8900,301.1600,305.5100,5036578
SNPS,2022-09-23,310.6300,325.5200,299.6700,303.2800,5755823
SNPS,2022-09-16,341.9300,342.4600,308.0700,314.2100,7311791
SNPS,2022-09-09,330.7300,342.3100,323.9700,340.1800,3840827
SNPS,2022-09-02,350.5400,354.4850,324.6300,330.5600,6480370
SNPS,2022-08-26,358.3200,363.5400,352.9500,355.0000,5005916
SNPS,2022-08-19,385.1000,391.1700,361.1700,363.0000,6274886
SNPS,2022-08-12,375.0000,386.0000,368.9800,385.4400,4565745
SNPS,2022-08-05,364.1700,375.6850,359.0000,374.2900,5020857
SNPS,2022-07-29,336.9400,369.2500,333.1500,367.5000,4781127
SNPS,2022-07-22,316.4300,343.1700,308.9300,338.0400,4040163
SNPS,2022-07-15,314.7400,319.6600,294.2900,314.3000,3353916
SNPS,2022-07-08,298.2300,320.8000,296.3100,317.5400,3246429
SNPS,2022-07-01,313.7900,317.2100,295.4500,301.2300,4357398
SNPS,2022-06-24,299.9000,318.5800,297.1900,317.4700,4480085
SNPS,2022-06-17,293.6000,309.0900,286.3050,296.1800,5838429
SNPS,2022-06-10,332.1300,335.2900,303.9300,305.3900,3342509
SNPS,2022-06-03,323.6700,331.2200,313.0900,327.6800,3472531
SNPS,2022-05-27,311.2400,323.4800,292.5200,322.9600,5193205
SNPS,2022-05-20,273.4200,308.1100,270.0000,306.7200,7075387
SNPS,2022-05-13,269.2400,277.5500,255.0200,275.9900,4868099
SNPS,2022-05-06,286.5500,299.9400,268.7100,274.7100,5063761
SNPS,2022-04-29,286.0700,305.0576,281.3000,286.7900,4345039
SNPS,2022-04-22,293.1100,312.5800,284.5400,285.0000,3940227
SNPS,2022-04-14,316.0200,322.0800,293.1800,294.7700,6157378
SNPS,2022-04-08,336.9700,341.1600,317.0500,319.8300,3943854
SNPS,2022-04-01,318.2800,342.5900,318.0000,334.9800,4615552
SNPS,2022-03-25,315.3600,326.0000,307.1900,318.9100,4156228
SNPS,2022-03-18,292.0700,320.6300,277.1600,318.2100,8370194
SNPS,2022-03-11,309.7200,311.0700,289.3400,293.6900,4549329
SNPS,2022-03-04,307.7000,318.6100,302.8300,309.0600,4170326
SNPS,2022-02-25,287.1519,312.1800,275.0000,311.1500,4998993
SNPS,2022-02-18,293.7000,319.6300,285.0600,287.6300,5021322
SNPS,2022-02-11,309.5200,324.5200,293.1700,295.2900,4112274
SNPS,2022-02-04,296.3600,316.3300,295.9900,308.8900,4078426
SNPS,2022-01-28,299.9700,308.7600,279.4300,296.3500,5606634
SNPS,2022-01-21,318.2200,322.6927,303.0000,303.3100,3451730
SNPS,2022-01-14,322.7700,346.7900,318.7700,326.1600,4280686
SNPS,2022-01-07,367.1300,371.7257,330.1100,330.3600,4418187
SNPS,2021-12-31,368.3700,377.6000,367.0300,368.5000,2938753
SNPS,2021-12-23,341.9800,368.8900,340.0000,366.1500,2424197
SNPS,2021-12-17,362.5900,365.8400,341.9300,348.0400,5993836
SNPS,2021-12-10,343.7800,365.1600,334.1100,362.3400,4203533
SNPS,2021-12-03,349.7500,365.3824,334.1000,344.5600,5919251
SNPS,2021-11-26,360.0000,361.2200,337.0200,342.1600,2421314
SNPS,2021-11-19,349.3600,359.6400,343.3200,357.9500,2214663
SNPS,2021-11-12,341.7400,348.8500,337.0200,347.0100,2783770
SNPS,2021-11-05,333.4500,345.1200,328.2700,340.7500,2678967
SNPS,2021-10-29,321.5000,333.6400,318.8600,333.1800,3048710
SNPS,2021-10-22,305.2000,326.9400,303.9000,321.1200,2642106
SNPS,2021-10-15,290.6300,306.6600,288.5300,306.2600,2566431
SNPS,2021-10-08,299.4500,302.1000,287.0200,291.6600,3711562
SNPS,2021-10-01,318.0700,318.9450,295.8500,302.4900,3643146
SNPS,2021-09-24,321.6700,324.7900,314.0300,321.9400,3496117
SNPS,2021-09-17,334.4900,336.8500,319.8313,325.5400,4516031
SNPS,2021-09-10,336.5000,338.6800,331.7700,332.4900,2118687
SNPS,2021-09-03,331.9400,340.6600,330.8050,336.6400,3415676
SNPS,2021-08-27,316.4300,333.4600,315.0600,331.8100,3211148
SNPS,2021-08-20,292.4900,317.9600,288.1200,316.8800,6150352
SNPS,2021-08-13,293.7900,295.7500,286.6350,293.1200,2502908
SNPS,2021-08-06,289.8200,293.4700,286.0100,292.4300,2060933
SNPS,2021-07-30,284.3500,288.3500,277.2200,287.9900,2410404
SNPS,2021-07-23,273.8800,286.1100,272.1800,285.0700,3562336
SNPS,2021-07-16,282.0300,283.0900,276.1900,276.5600,2981121
SNPS,2021-07-09,279.9500,282.4650,275.3600,280.7500,2576076
SNPS,2021-07-02,270.9500,280.9600,270.1900,279.1600,3841832
SNPS,2021-06-25,265.2900,275.2900,262.5800,268.9700,5666017
SNPS,2021-06-18,263.1400,268.5100,257.6800,265.8600,4174018
SNPS,2021-06-11,255.1100,264.0000,250.7600,263.0700,2816890
SNPS,2021-06-04,253.9200,256.8500,247.8700,255.8800,2657143
SNPS,2021-05-28,245.0000,259.1300,244.0000,254.3400,5206529
SNPS,2021-05-21,236.5000,248.2900,229.0400,242.0000,5980095
SNPS,2021-05-14,239.8800,240.7600,225.0200,239.7000,5494347
SNPS,2021-05-07,248.9100,249.8300,232.7500,241.8400,4103439
SNPS,2021-04-30,252.6400,256.9400,246.0000,247.0600,3843552
SNPS,2021-04-23,258.6200,258.8550,246.4200,251.4500,3755773
SNPS,2021-04-16,259.6600,264.3100,257.0300,260.7700,3843510
SNPS,2021-04-09,255.1800,263.3300,254.6000,261.8500,4066699
SNPS,2021-04-01,241.7200,257.4354,233.2100,254.2300,4345122
SNPS,2021-03-26,230.7800,243.2300,226.7000,242.7500,4734058
SNPS,2021-03-19,229.4800,239.7500,225.5800,227.8600,5184408
SNPS,2021-03-12,226.6300,237.9300,217.6900,229.4500,6429853
SNPS,2021-03-05,249.3400,257.2300,217.8154,227.8000,6892074
SNPS,2021-02-26,265.8300,266.8000,242.1276,245.2100,7720706
SNPS,2021-02-19,299.6200,300.9100,267.3500,268.0700,4303080
SNPS,2021-02-12,275.3000,293.3100,274.1900,292.0900,2934660
SNPS,2021-02-05,259.9602,276.9700,257.4100,272.9200,3222848
SNPS,2021-01-29,273.2500,274.4900,252.1000,255.4500,3478220
SNPS,2021-01-22,261.6600,280.1100,261.1000,270.1400,2968247
SNPS,2021-01-15,258.1600,264.6200,253.4600,258.9200,2979729
SNPS,2021-01-08,260.0000,264.3300,249.2600,262.8000,3999720
TTWO,2023-12-29,162.0000,162.9200,160.4000,160.9500,3401725
TTWO,2023-12-22,160.5400,162.9000,157.5010,161.9500,7260139
TTWO,2023-12-15,154.4100,164.8500,152.1000,160.2000,27847893
TTWO,2023-12-08,157.3500,158.8100,152.1200,155.3200,12535864
TTWO,2023-12-01,156.0500,161.6050,155.7400,157.8400,7137557
TTWO,2023-11-24,153.9900,157.6000,153.3354,156.3200,3705482
TTWO,2023-11-17,147.6500,156.2100,147.2800,154.3900,9423701
TTWO,2023-11-10,139.0000,149.9200,132.1700,147.8800,18913919
TTWO,2023-11-03,135.1800,139.6725,130.3400,138.9100,7744482
TTWO,2023-10-27,140.0000,144.4600,132.3975,134.4300,9605119
TTWO,2023-10-20,143.5800,145.3700,140.1050,140.5800,5758339
TTWO,2023-10-13,139.8200,148.9600,139.7400,142.8300,6363543
TTWO,2023-10-06,140.4900,142.5550,136.6750,140.9100,5634506
TTWO,2023-09-29,137.8100,141.5550,136.7200,140.3900,4889538
TTWO,2023-09-22,143.0400,145.1000,135.7300,138.2400,5644352
TTWO,2023-09-15,142.9000,146.2300,142.2300,142.9100,5330890
TTWO,2023-09-08,141.5300,143.0100,139.7600,142.7700,4054755
TTWO,2023-09-01,141.5300,143.6200,140.0700,141.8300,4808649
TTWO,2023-08-25,138.3400,145.8200,137.7250,141.4200,6301257
TTWO,2023-08-18,140.3400,142.4550,135.9800,137.4600,6042122
TTWO,2023-08-11,142.3100,143.8400,136.9200,140.2000,11650263
TTWO,2023-08-04,151.6000,153.7500,141.6400,142.1800,5998787
TTWO,2023-07-28,150.4600,152.1900,148.8400,151.6000,3574919
TTWO,2023-07-21,152.0100,153.8400,149.8300,149.9600,5893534
TTWO,2023-07-14,143.7500,151.6300,143.2600,150.0000,8965105
TTWO,2023-07-07,146.6300,147.7650,142.3400,143.1900,4112576
TTWO,2023-06-30,142.0000,149.0400,141.9000,147.1600,6526728
TTWO,2023-06-23,138.6400,142.1699,137.6100,141.8500,9028252
TTWO,2023-06-16,134.0300,138.7800,134.0000,138.6400,6858803
TTWO,2023-06-09,136.8500,139.0400,131.5100,134.0300,6989056
TTWO,2023-06-02,139.5100,139.9500,135.5843,137.5200,6945165
TTWO,2023-05-26,137.4300,139.3350,134.5300,138.9800,7793567
TTWO,2023-05-19,125.5200,141.9600,121.7200,137.4300,23733737
TTWO,2023-05-12,124.2600,127.6150,123.4150,125.2600,5762261
TTWO,2023-05-05,124.0000,125.9700,119.5650,124.5100,7301525
TTWO,2023-04-28,124.6100,128.3000,120.8400,124.2900,10082016
TTWO,2023-04-21,123.0000,125.4799,122.6300,124.9900,5387086
TTWO,2023-04-14,118.0240,123.2100,117.3500,123.0700,5945665
TTWO,2023-04-06,118.7800,121.8400,118.1000,119.0000,5648938
TTWO,2023-03-31,118.2000,119.9200,114.8400,119.3000,5086743
TTWO,2023-03-24,115.5900,120.0350,113.5100,118.1200,8421015
TTWO,2023-03-17,110.2400,116.4400,108.3900,116.2800,7921552
TTWO,2023-03-10,117.0000,119.4500,109.6900,110.5800,7268326
TTWO,2023-03-03,110.1400,116.9600,108.4800,116.7000,10075789
TTWO,2023-02-24,111.4700,113.2700,107.9200,109.3000,5844784
TTWO,2023-02-17,111.4000,116.0300,108.8200,112.5100,7472222
TTWO,2023-02-10,107.5000,115.2100,104.1300,111.1000,16867717
TTWO,2023-02-03,113.1000,114.7300,108.7600,109.2800,12100084
TTWO,2023-01-27,107.1300,115.3350,106.7700,114.2800,8124808
TTWO,2023-01-20,105.0300,106.7200,101.7700,106.5900,5335927
TTWO,2023-01-13,105.2600,107.2900,101.5300,105.0300,8428813
TTWO,2023-01-06,105.2600,108.6300,102.3800,104.7500,6964632
TTWO,2022-12-30,99.3400,104.4600,97.7800,104.1300,6430054
TTWO,2022-12-23,100.3700,100.6000,97.2051,99.8300,10472947
TTWO,2022-12-16,102.4200,108.9400,100.3500,100.7600,10959076
TTWO,2022-12-09,108.3600,109.8000,98.2000,102.0600,9323926
TTWO,2022-12-02,102.3900,108.8800,100.1000,108.7600,10869451
TTWO,2022-11-25,98.3300,103.6700,96.0000,102.6300,5779857
TTWO,2022-11-18,102.2400,103.7200,97.1200,98.7700,11580037
TTWO,2022-11-11,108.6000,109.3900,90.0000,102.2500,35946971
TTWO,2022-11-04,123.3700,123.4700,107.7500,108.5300,10474352
TTWO,2022-10-28,125.7600,126.4000,120.6400,124.0200,6505416
TTWO,2022-10-21,119.6400,127.0800,117.7000,125.5500,6064434
TTWO,2022-10-14,119.8300,121.2650,111.6500,117.8200,7605784
TTWO,2022-10-07,109.7300,122.6100,108.8000,120.7300,9002670
TTWO,2022-09-30,109.7500,114.6870,106.5400,109.0000,9390465
TTWO,2022-09-23,121.9500,125.5700,107.3700,110.3600,11052104
TTWO,2022-09-16,127.7800,130.8600,122.2950,124.1900,8716155
TTWO,2022-09-09,118.1400,127.9200,117.2000,127.7800,6108772
TTWO,2022-09-02,124.5400,126.0500,118.2300,118.6300,7248025
TTWO,2022-08-26,126.7200,130.4500,123.0900,127.4700,7499190
TTWO,2022-08-19,123.2800,137.4300,123.2800,127.7400,12775606
TTWO,2022-08-12,125.8700,130.0000,118.0300,123.1400,17779464
TTWO,2022-08-05,132.2900,132.4200,125.2800,127.1600,9837944
TTWO,2022-07-29,129.9000,132.8800,129.4200,132.7300,9429369
TTWO,2022-07-22,124.7900,133.7900,122.8700,130.4100,8082799
TTWO,2022-07-15,124.6800,125.0000,118.5600,123.8500,7433763
TTWO,2022-07-08,123.3700,127.9400,121.9550,124.9300,6262708
TTWO,2022-07-01,132.5000,133.6000,121.0500,124.8600,8576719
TTWO,2022-06-24,125.2900,134.1700,124.8700,133.6200,10621850
TTWO,2022-06-17,125.7700,128.0000,120.4800,125.8100,12968393
TTWO,2022-06-10,127.8700,134.8200,124.9300,127.9500,11662311
TTWO,2022-06-03,127.3600,130.3600,122.5850,126.9700,10061589
TTWO,2022-05-27,115.0100,127.5696,114.2500,125.7800,23146317
TTWO,2022-05-20,109.8100,127.0000,108.5600,116.1200,41669020
TTWO,2022-05-13,111.7350,113.1800,101.8500,109.9300,19492629
TTWO,2022-05-06,120.2200,124.9600,113.4500,114.2700,8694675
TTWO,2022-04-29,135.9300,136.4600,119.1200,119.5100,11706164
TTWO,2022-04-22,137.3300,140.6887,131.3700,136.4100,10692284
TTWO,2022-04-14,140.1300,143.6900,136.2800,137.9600,5924372
TTWO,2022-04-08,152.1700,157.0900,140.1400,141.3100,8334067
TTWO,2022-04-01,154.6600,159.5100,151.0700,151.8800,6671783
TTWO,2022-03-25,150.2200,154.5400,148.5100,154.5000,6711294
TTWO,2022-03-18,153.0000,153.2000,133.5400,151.3700,13257363
TTWO,2022-03-11,158.0000,162.4000,152.9750,153.4900,8600745
TTWO,2022-03-04,163.5300,165.0850,155.4000,158.0100,9973820
TTWO,2022-02-25,157.5700,166.3800,153.9700,165.2800,6446993
TTWO,2022-02-18,171.7900,171.8600,158.3500,158.5000,8565020
TTWO,2022-02-11,175.0000,178.5000,168.9100,171.4800,11911307
TTWO,2022-02-04,160.0000,175.6400,158.1000,175.0000,14270222
